IDCarrier;IDDistrict;DistrictName;CityName;Price
1;1984;Kedungkandang;Kota Malang;20000
1;1985;Kedungpring;Kab Lamongan;32000
1;1986;Kedungrejo;Kab Cilacap;22000
1;1987;Kedungtuban;Kab Blora;25000
1;1988;Kedungwaringin ;Kab Bekasi;10000
1;1989;Kedungwaru;Kab Tulungagung;32000
1;1990;Kedungwuni;Kab Pekalongan;25000
1;1991;Kedurang;Kab Bengkulu Selatan;42000
1;1992;Keera;Kab Wajo;53000
1;1993;Kefamenanu;Kab Timor Tengah Utara;61000
1;1994;Kei Besar;Kab Maluku Tenggara;164000
1;1995;Kei Besar Selatan;Kab Maluku Tenggara;164000
1;1996;Kei Besar Utara Timur;Kab Maluku Tenggara;164000
